13,
36,
58,
76,
90,
98,
102,
113,
120,
125,
113,
120,
128,
150,
153,
147,
242,
359,
383,
382,
314,
183,
195,
194,
194,
219,
228,
227,
387,
422,
432,
420,
365,
285,
288,
301,
288,
327,
327,
343,
362,
368,
385,
389,
400,
410,
424,
417,
422,
446,
419,
444,
429,
422,
439,
441,
451,
434,
425,
443,
444,
445,
444,
445,
446,
449,
441,
449,
453,
449,
444,
460,
444,
451,
452,
449,
452,
445,
451,
440,
441,
455,
451,
447,
463,
462,
459,
463,
466,
459,
462,
459,
454,
448,
457,
454,
464,
456,
456,
468,
458,
459,
461,
463,
464,
465,
464,
466,
461,
461,
463,
465,
466,
462,
466,
464,
467,
463,
464,
467,
464,
464,
464,
470,
469,
467,
444,
459,
468,
463,
465,
469,
461,
465,
463,
461,
449,
462,
458,
472,
469,
472,
469,
472,
472,
473,
471,
475,
468,
471,
468,
471,
471,
472,
470,
475,
466,
472,
470,
473,
470,
470,
474,
475,
473,
473,
474,
474,
476,
475,
474,
475,
465,
473,
465,
473,
460,
474,
470,
477,
473,
475,
475,
473,
469,
465,
464,
466,
456,
474,
468,
465,
475,
473,
476,
477,
470,
448,
463,
464,
468,
472,
472,
463,
469,
472,
470,
473,
472,
467,
468,
474,
474,
464,
449,
465,
477,
473,
475,
472,
476,
476,
475,
473,
474,
476,
478,
478,
474,
477,
476,
467,
477,
477,
476,
477,
478,
462,
474,
447,
478,
477,
474,
477,
476,
476,
477,
475,
478,
478,
476,
483,
482,
477,
467,
478,
463,
478,
478,
479,
478,
478,
479,
477,
478,
477,
478,
479,
479,
479,
479,
474,
477,
479,
478,
479,
478,
479,
479,
479,
477,
478,
480,
479,
478,
479,
477,
479,
478,
480,
478,
479,
479,
480,
478,
480,
478,
479,
480,
476,
479,
479,
480,
476,
479,
479,
480,
480,
480,
479,
480,
479,
479,
477,
479,
479,
480,
479,
440,
480,
479,
479,
479,
480,
480,
480,
480,
479,
480,
479,
480,
480,
478,
479,
480,
479,
480,
478,
480,
450,
480,
479,
480,
480,
481,
480,
480,
480,
475,
479,
478,
479,
480,
479,
479,
480,
481,
480,
481,
480,
480,
480,
480,
481,
480,
480,
472,
480,
481,
480,
480,
479,
479,
477,
482,
480,
481,
480,
480,
480,
480,
480,
440,
